2022,2,8,277,998,68,71,0.2563,47,41,6,9,1,1,0,4959,0,1
2022,2,9,275,970,58,87,0.3164,39,36,11,13,1,1,0,6056,0,1
2022,2,10,249,1008,61,67,0.2691,34,30,10,18,1,1,0,8379,0,1
2022,2,11,248,1129,64,50,0.2016,35,98,21,54,3,11,211,16698,0,1
2022,2,12,251,1120,68,41,0.1633,50,100,22,53,3,11,212,18152,0,1
2022,2,13,251,1024,53,49,0.1952,41,39,10,12,1,1,0,4740,0,1
2022,2,14,193,671,48,62,0.3212,26,31,5,6,1,1,0,1538,0,1
2022,2,15,214,853,55,50,0.2336,32,56,22,43,2,11,215,14968,0,1
2022,2,16,193,681,50,56,0.2902,28,54,13,20,1,1,0,7006,0,1
2022,2,17,189,658,52,57,0.3016,25,31,6,7,1,1,0,2527,0,1
2022,2,18,255,982,52,65,0.2549,45,76,32,59,3,11,218,18905,1,1
2022,2,19,193,715,46,44,0.228,34,53,10,22,1,1,0,6854,0,0
2022,2,20,149,566,52,26,0.1745,28,15,7,9,1,1,0,3597,0,1
2022,2,21,171,691,54,37,0.2164,28,65,17,27,2,0,0,9691,0,1
2022,2,22,155,625,45,48,0.3097,28,41,8,11,1,1,0,4374,0,1
2022,2,23,174,670,63,45,0.2586,27,31,11,16,1,1,0,5866,0,1
2022,2,24,157,628,53,35,0.2229,33,55,15,25,2,0,0,9418,0,1
2022,2,25,162,733,52,33,0.2037,23,43,10,14,1,1,0,5594,0,0
2022,2,26,153,484,45,41,0.268,34,30,5,11,1,1,0,4136,0,0
2022,2,27,191,680,58,41,0.2147,43,57,13,27,2,11,227,9607,0,0
2022,2,28,218,828,46,43,0.1972,37,72,21,40,2,11,228,14800,0,0
2022,3,1,212,887,50,47,0.2217,30,72,13,24,1,1,0,6745,0,1
2022,3,2,238,985,53,48,0.2017,33,73,14,29,2,0,0,9730,0,1
2022,3,3,1947,5774,86,567,0.2912,93,398,115,176,8,11111,303,60330,1,1
2022,3,4,590,1612,60,158,0.2678,36,98,14,26,2,0,304,9979,0,1
2022,3,5,886,3308,64,168,0.1896,106,245,48,78,4,11,305,35168,0,0
2022,3,6,490,1765,56,110,0.2245,79,136,30,53,4,11,306,24531,0,0
2022,3,7,281,906,58,80,0.2847,39,55,13,34,2,11,307,12504,0,1
2022,3,8,244,989,72,37,0.1516,50,76,12,21,1,1,0,7501,0,1
2022,3,9,211,854,44,7,0.0332,52,47,17,25,2,0,0,8801,0,1
